filename,width,height,class,xmin,ymin,xmax,ymax
Screen-Shot-2021-12-29-at-9-07-02-PM_png.rf.4fcf1f1f9d1da89f6af0f3b231531a2c.jpg,416,416,ring,291,14,314,48
Screen-Shot-2021-12-29-at-9-07-02-PM_png.rf.4fcf1f1f9d1da89f6af0f3b231531a2c.jpg,416,416,ring,321,71,346,135
Screen-Shot-2021-12-29-at-9-07-02-PM_png.rf.4fcf1f1f9d1da89f6af0f3b231531a2c.jpg,416,416,ring,377,177,407,233
Screen-Shot-2021-12-29-at-9-07-02-PM_png.rf.4fcf1f1f9d1da89f6af0f3b231531a2c.jpg,416,416,ring,369,106,395,156
Screen-Shot-2021-12-29-at-9-07-02-PM_png.rf.4fcf1f1f9d1da89f6af0f3b231531a2c.jpg,416,416,ring,345,77,369,120
Screen-Shot-2021-12-29-at-9-07-02-PM_png.rf.4fcf1f1f9d1da89f6af0f3b231531a2c.jpg,416,416,ring,350,36,374,79
IMG_1608_jpeg.rf.49d61878054c18870aa21411f47be463.jpg,416,416,ring,124,233,211,296
IMG_1612_jpeg.rf.654333c0adbc0c1cdde65a75a648a619.jpg,416,416,ring,36,354,122,415
IMG_1612_jpeg.rf.654333c0adbc0c1cdde65a75a648a619.jpg,416,416,ring,108,251,170,324
IMG_1602_jpeg.rf.4e2ccc6577470557be5a521836b7a0fe.jpg,416,416,ring,211,178,225,202
IMG_1602_jpeg.rf.4e2ccc6577470557be5a521836b7a0fe.jpg,416,416,ring,165,165,193,180
IMG_1535_jpg.rf.4161b62eccf0a7b8c66b4a9d68bdb590.jpg,416,416,ring,185,224,196,237
IMG_1535_jpg.rf.4161b62eccf0a7b8c66b4a9d68bdb590.jpg,416,416,ring,297,241,310,255
IMG_1535_jpg.rf.4161b62eccf0a7b8c66b4a9d68bdb590.jpg,416,416,ring,310,249,325,265
IMG_1535_jpg.rf.4161b62eccf0a7b8c66b4a9d68bdb590.jpg,416,416,ring,317,244,325,252
IMG_1535_jpg.rf.4161b62eccf0a7b8c66b4a9d68bdb590.jpg,416,416,ring,186,278,201,294
IMG_1535_jpg.rf.4161b62eccf0a7b8c66b4a9d68bdb590.jpg,416,416,ring,187,262,201,276
IMG_1535_jpg.rf.4161b62eccf0a7b8c66b4a9d68bdb590.jpg,416,416,ring,172,217,184,229
IMG_1535_jpg.rf.4161b62eccf0a7b8c66b4a9d68bdb590.jpg,416,416,ring,160,174,171,183
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,196,174,225,199
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,237,176,266,200
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,367,156,394,174
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,353,171,382,193
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,18,97,37,110
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,86,83,101,93
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,34,74,48,87
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,53,76,68,87
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,25,75,37,86
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,43,76,55,85
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,67,69,81,80
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,72,67,85,76
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,114,68,127,76
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,124,55,133,62
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,141,68,152,76
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,152,66,161,71
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,157,65,168,74
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,172,67,183,74
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,182,64,192,72
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,185,64,195,72
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,167,62,178,68
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,169,64,181,70
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,193,62,204,69
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,199,59,209,69
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,207,59,216,66
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,218,56,227,63
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,218,52,227,58
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,184,58,193,63
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,208,51,216,57
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,202,52,209,59
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,189,54,197,60
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,215,49,219,54
IMG_1538_jpg.rf.63c6fa68c50238f7ad1c3d9f79578e62.jpg,416,416,ring,205,49,212,57
IMG_1597_jpeg.rf.6cabf210144a7d7fddbd755f9e64094a.jpg,416,416,ring,133,186,192,219
IMG_1597_jpeg.rf.6cabf210144a7d7fddbd755f9e64094a.jpg,416,416,ring,204,151,257,178
Screen-Shot-2021-12-29-at-9-23-38-PM_png.rf.6b365c000a10adcb2d84d2d9d01f3502.jpg,416,416,ring,38,69,69,102
Screen-Shot-2021-12-29-at-9-23-38-PM_png.rf.6b365c000a10adcb2d84d2d9d01f3502.jpg,416,416,ring,116,92,149,124
Screen-Shot-2021-12-29-at-9-23-38-PM_png.rf.6b365c000a10adcb2d84d2d9d01f3502.jpg,416,416,ring,186,162,220,197
Screen-Shot-2021-12-29-at-9-23-38-PM_png.rf.6b365c000a10adcb2d84d2d9d01f3502.jpg,416,416,ring,327,61,358,92
Screen-Shot-2021-12-29-at-9-23-38-PM_png.rf.6b365c000a10adcb2d84d2d9d01f3502.jpg,416,416,ring,13,241,51,281
Screen-Shot-2021-12-29-at-9-23-38-PM_png.rf.6b365c000a10adcb2d84d2d9d01f3502.jpg,416,416,ring,34,344,77,387
Screen-Shot-2021-12-29-at-9-07-15-PM_png.rf.718230d64e1503e01173b8d0a6a409e6.jpg,416,416,ring,270,365,294,378
Screen-Shot-2021-12-29-at-9-07-15-PM_png.rf.718230d64e1503e01173b8d0a6a409e6.jpg,416,416,ring,298,328,317,340
Screen-Shot-2021-12-29-at-9-07-15-PM_png.rf.718230d64e1503e01173b8d0a6a409e6.jpg,416,416,ring,254,282,270,291
Screen-Shot-2021-12-29-at-9-07-15-PM_png.rf.718230d64e1503e01173b8d0a6a409e6.jpg,416,416,ring,356,268,372,277
Screen-Shot-2021-12-29-at-9-07-15-PM_png.rf.718230d64e1503e01173b8d0a6a409e6.jpg,416,416,ring,370,328,390,340
Screen-Shot-2021-12-29-at-9-07-15-PM_png.rf.718230d64e1503e01173b8d0a6a409e6.jpg,416,416,ring,367,372,390,384
Screen-Shot-2021-12-29-at-9-07-15-PM_png.rf.718230d64e1503e01173b8d0a6a409e6.jpg,416,416,ring,382,393,408,409
Screen-Shot-2021-12-29-at-6-06-37-PM_png.rf.5f0aaabe9db6cfbb2a876421d3e84d47.jpg,416,416,ring,244,277,299,323
Screen-Shot-2021-12-29-at-6-06-37-PM_png.rf.5f0aaabe9db6cfbb2a876421d3e84d47.jpg,416,416,ring,238,260,291,290
Screen-Shot-2021-12-29-at-6-06-37-PM_png.rf.5f0aaabe9db6cfbb2a876421d3e84d47.jpg,416,416,ring,313,253,374,295
Screen-Shot-2021-12-29-at-6-06-37-PM_png.rf.5f0aaabe9db6cfbb2a876421d3e84d47.jpg,416,416,ring,274,168,325,198
Screen-Shot-2021-12-29-at-6-06-37-PM_png.rf.5f0aaabe9db6cfbb2a876421d3e84d47.jpg,416,416,ring,219,188,267,215
Screen-Shot-2021-12-29-at-6-06-37-PM_png.rf.5f0aaabe9db6cfbb2a876421d3e84d47.jpg,416,416,ring,216,168,269,197
Screen-Shot-2021-12-29-at-6-06-37-PM_png.rf.5f0aaabe9db6cfbb2a876421d3e84d47.jpg,416,416,ring,204,150,253,185
Screen-Shot-2021-12-29-at-6-06-37-PM_png.rf.5f0aaabe9db6cfbb2a876421d3e84d47.jpg,416,416,ring,152,179,202,203
Screen-Shot-2021-12-29-at-6-06-37-PM_png.rf.5f0aaabe9db6cfbb2a876421d3e84d47.jpg,416,416,ring,235,242,281,270
IMG_1600_jpeg.rf.77d646d315718a9a96a41cc3ef9f4158.jpg,416,416,ring,237,188,268,207
IMG_1600_jpeg.rf.77d646d315718a9a96a41cc3ef9f4158.jpg,416,416,ring,109,298,152,328
Screen-Shot-2021-12-29-at-6-03-10-PM_png.rf.67ff641a282822b44edfcf820d35481a.jpg,416,416,ring,259,245,293,266
Screen-Shot-2021-12-29-at-9-21-13-PM_png.rf.6f3a810660798be20f59b18100b47e4e.jpg,416,416,ring,245,322,266,337
Screen-Shot-2021-12-29-at-9-21-13-PM_png.rf.6f3a810660798be20f59b18100b47e4e.jpg,416,416,ring,228,374,253,389
Screen-Shot-2021-12-29-at-9-21-13-PM_png.rf.6f3a810660798be20f59b18100b47e4e.jpg,416,416,ring,261,381,285,396
Screen-Shot-2021-12-29-at-9-21-13-PM_png.rf.6f3a810660798be20f59b18100b47e4e.jpg,416,416,ring,160,404,174,415
Screen-Shot-2021-12-29-at-6-06-37-PM_png.rf.6dbb9c86c856e8120a7a948699fa2c59.jpg,416,416,ring,244,277,299,323
Screen-Shot-2021-12-29-at-6-06-37-PM_png.rf.6dbb9c86c856e8120a7a948699fa2c59.jpg,416,416,ring,238,260,291,290
Screen-Shot-2021-12-29-at-6-06-37-PM_png.rf.6dbb9c86c856e8120a7a948699fa2c59.jpg,416,416,ring,313,253,374,295
Screen-Shot-2021-12-29-at-6-06-37-PM_png.rf.6dbb9c86c856e8120a7a948699fa2c59.jpg,416,416,ring,274,168,325,198
Screen-Shot-2021-12-29-at-6-06-37-PM_png.rf.6dbb9c86c856e8120a7a948699fa2c59.jpg,416,416,ring,219,188,267,215
Screen-Shot-2021-12-29-at-6-06-37-PM_png.rf.6dbb9c86c856e8120a7a948699fa2c59.jpg,416,416,ring,216,168,269,197
Screen-Shot-2021-12-29-at-6-06-37-PM_png.rf.6dbb9c86c856e8120a7a948699fa2c59.jpg,416,416,ring,204,150,253,185
Screen-Shot-2021-12-29-at-6-06-37-PM_png.rf.6dbb9c86c856e8120a7a948699fa2c59.jpg,416,416,ring,152,179,202,203
Screen-Shot-2021-12-29-at-6-06-37-PM_png.rf.6dbb9c86c856e8120a7a948699fa2c59.jpg,416,416,ring,235,242,281,270
Screen-Shot-2021-12-29-at-9-05-53-PM_png.rf.7a86b28e773defde3eb3ea9527c4013d.jpg,416,416,ring,20,215,61,256
Screen-Shot-2021-12-29-at-9-05-53-PM_png.rf.7a86b28e773defde3eb3ea9527c4013d.jpg,416,416,ring,9,264,51,300
Screen-Shot-2021-12-29-at-9-05-53-PM_png.rf.7a86b28e773defde3eb3ea9527c4013d.jpg,416,416,ring,57,45,91,74
Screen-Shot-2021-12-29-at-9-05-53-PM_png.rf.7a86b28e773defde3eb3ea9527c4013d.jpg,416,416,ring,213,157,251,195
Screen-Shot-2021-12-29-at-9-05-53-PM_png.rf.7a86b28e773defde3eb3ea9527c4013d.jpg,416,416,ring,259,130,296,165
Screen-Shot-2021-12-29-at-9-05-53-PM_png.rf.7a86b28e773defde3eb3ea9527c4013d.jpg,416,416,ring,258,150,296,183
Screen-Shot-2021-12-29-at-9-05-53-PM_png.rf.7a86b28e773defde3eb3ea9527c4013d.jpg,416,416,ring,263,170,301,209
Screen-Shot-2021-12-29-at-9-05-53-PM_png.rf.7a86b28e773defde3eb3ea9527c4013d.jpg,416,416,ring,301,155,339,188
Screen-Shot-2021-12-29-at-9-05-53-PM_png.rf.7a86b28e773defde3eb3ea9527c4013d.jpg,416,416,ring,212,296,256,341
Screen-Shot-2021-12-29-at-9-05-53-PM_png.rf.7a86b28e773defde3eb3ea9527c4013d.jpg,416,416,ring,271,264,315,301
Screen-Shot-2021-12-29-at-9-05-53-PM_png.rf.7a86b28e773defde3eb3ea9527c4013d.jpg,416,416,ring,268,300,313,332
Screen-Shot-2021-12-29-at-9-05-53-PM_png.rf.7a86b28e773defde3eb3ea9527c4013d.jpg,416,416,ring,270,323,315,369
Screen-Shot-2021-12-29-at-9-05-53-PM_png.rf.7a86b28e773defde3eb3ea9527c4013d.jpg,416,416,ring,315,297,359,346
IMG_1600_jpeg.rf.68761042737946e92581f41bb3fcc3b9.jpg,416,416,ring,237,188,268,207
IMG_1600_jpeg.rf.68761042737946e92581f41bb3fcc3b9.jpg,416,416,ring,109,298,152,328
IMG_1617_jpeg.rf.69299c65b4c17c7d01ce947b4b44f444.jpg,416,416,ring,169,158,251,217
Screen-Shot-2021-12-29-at-6-16-50-PM_png.rf.6f4ee350aa6a8f56b05841f6bdd6b75a.jpg,416,416,ring,19,253,39,286
Screen-Shot-2021-12-29-at-6-16-50-PM_png.rf.6f4ee350aa6a8f56b05841f6bdd6b75a.jpg,416,416,ring,38,246,55,271
Screen-Shot-2021-12-29-at-6-16-50-PM_png.rf.6f4ee350aa6a8f56b05841f6bdd6b75a.jpg,416,416,ring,45,262,64,298
Screen-Shot-2021-12-29-at-6-16-50-PM_png.rf.6f4ee350aa6a8f56b05841f6bdd6b75a.jpg,416,416,ring,43,61,58,84
Screen-Shot-2021-12-29-at-6-16-50-PM_png.rf.6f4ee350aa6a8f56b05841f6bdd6b75a.jpg,416,416,ring,51,46,65,69
Screen-Shot-2021-12-29-at-6-16-50-PM_png.rf.6f4ee350aa6a8f56b05841f6bdd6b75a.jpg,416,416,ring,16,103,31,127
Screen-Shot-2021-12-29-at-6-16-50-PM_png.rf.6f4ee350aa6a8f56b05841f6bdd6b75a.jpg,416,416,ring,121,144,138,173
Screen-Shot-2021-12-29-at-6-16-50-PM_png.rf.6f4ee350aa6a8f56b05841f6bdd6b75a.jpg,416,416,ring,134,127,146,145
IMG_1607_jpeg.rf.7c7913ce5b1bad2b9bd427902a2ff457.jpg,416,416,ring,115,213,209,280
Screen-Shot-2021-12-29-at-6-01-24-PM_png.rf.7af2ce155f6355ccd4d92a07d49c5747.jpg,416,416,ring,246,196,329,282
Screen-Shot-2021-12-29-at-6-19-18-PM_png.rf.7e83d5b4c75dac95550dddae94f3f825.jpg,416,416,ring,332,251,380,292
Screen-Shot-2021-12-29-at-6-19-18-PM_png.rf.7e83d5b4c75dac95550dddae94f3f825.jpg,416,416,ring,365,95,404,121
Screen-Shot-2021-12-29-at-6-19-18-PM_png.rf.7e83d5b4c75dac95550dddae94f3f825.jpg,416,416,ring,169,270,217,308
Screen-Shot-2021-12-29-at-6-19-18-PM_png.rf.7e83d5b4c75dac95550dddae94f3f825.jpg,416,416,ring,122,271,170,308
Screen-Shot-2021-12-29-at-6-19-18-PM_png.rf.7e83d5b4c75dac95550dddae94f3f825.jpg,416,416,ring,79,320,125,356
Screen-Shot-2021-12-29-at-6-19-18-PM_png.rf.7e83d5b4c75dac95550dddae94f3f825.jpg,416,416,ring,114,323,164,367
Screen-Shot-2021-12-29-at-6-19-18-PM_png.rf.7e83d5b4c75dac95550dddae94f3f825.jpg,416,416,ring,71,355,126,396
Screen-Shot-2021-12-29-at-6-19-18-PM_png.rf.7e83d5b4c75dac95550dddae94f3f825.jpg,416,416,ring,34,364,88,401
Screen-Shot-2021-12-29-at-6-19-27-PM_png.rf.70d68257d63dc526498ff35a6c6ddeed.jpg,416,416,ring,58,228,72,251
Screen-Shot-2021-12-29-at-6-19-27-PM_png.rf.70d68257d63dc526498ff35a6c6ddeed.jpg,416,416,ring,111,104,120,117
Screen-Shot-2021-12-29-at-6-19-27-PM_png.rf.70d68257d63dc526498ff35a6c6ddeed.jpg,416,416,ring,303,136,320,151
Screen-Shot-2021-12-29-at-6-19-27-PM_png.rf.70d68257d63dc526498ff35a6c6ddeed.jpg,416,416,ring,311,221,332,243
Screen-Shot-2021-12-29-at-6-19-27-PM_png.rf.70d68257d63dc526498ff35a6c6ddeed.jpg,416,416,ring,326,236,347,263
Screen-Shot-2021-12-29-at-6-19-27-PM_png.rf.70d68257d63dc526498ff35a6c6ddeed.jpg,416,416,ring,345,265,367,291
Screen-Shot-2021-12-29-at-6-19-27-PM_png.rf.70d68257d63dc526498ff35a6c6ddeed.jpg,416,416,ring,374,246,397,270
Screen-Shot-2021-12-29-at-6-19-27-PM_png.rf.70d68257d63dc526498ff35a6c6ddeed.jpg,416,416,ring,383,265,407,288
Screen-Shot-2021-12-29-at-6-19-27-PM_png.rf.70d68257d63dc526498ff35a6c6ddeed.jpg,416,416,ring,379,280,403,311
Screen-Shot-2021-12-29-at-6-19-27-PM_png.rf.70d68257d63dc526498ff35a6c6ddeed.jpg,416,416,ring,336,316,361,347
Screen-Shot-2021-12-29-at-6-19-27-PM_png.rf.70d68257d63dc526498ff35a6c6ddeed.jpg,416,416,ring,266,312,290,341
Screen-Shot-2021-12-29-at-6-19-27-PM_png.rf.70d68257d63dc526498ff35a6c6ddeed.jpg,416,416,ring,217,327,242,355
Screen-Shot-2021-12-29-at-6-18-21-PM_png.rf.7e518581643d30e691a376151f020b68.jpg,416,416,ring,359,62,395,98
Screen-Shot-2021-12-29-at-6-18-21-PM_png.rf.7e518581643d30e691a376151f020b68.jpg,416,416,ring,349,100,385,138
Screen-Shot-2021-12-29-at-6-18-21-PM_png.rf.7e518581643d30e691a376151f020b68.jpg,416,416,ring,318,123,345,144
Screen-Shot-2021-12-29-at-6-18-21-PM_png.rf.7e518581643d30e691a376151f020b68.jpg,416,416,ring,266,144,303,175
Screen-Shot-2021-12-29-at-6-18-21-PM_png.rf.7e518581643d30e691a376151f020b68.jpg,416,416,ring,255,233,296,279
Screen-Shot-2021-12-29-at-6-18-21-PM_png.rf.7e518581643d30e691a376151f020b68.jpg,416,416,ring,235,298,278,352
Screen-Shot-2021-12-29-at-6-18-21-PM_png.rf.7e518581643d30e691a376151f020b68.jpg,416,416,ring,150,290,172,340
Screen-Shot-2021-12-29-at-6-18-21-PM_png.rf.7e518581643d30e691a376151f020b68.jpg,416,416,ring,165,303,204,353
Screen-Shot-2021-12-29-at-6-18-21-PM_png.rf.7e518581643d30e691a376151f020b68.jpg,416,416,ring,174,82,186,110
Screen-Shot-2021-12-29-at-6-18-21-PM_png.rf.7e518581643d30e691a376151f020b68.jpg,416,416,ring,9,118,44,160
Screen-Shot-2021-12-29-at-6-18-21-PM_png.rf.7e518581643d30e691a376151f020b68.jpg,416,416,ring,44,94,75,127
Screen-Shot-2021-12-29-at-6-18-21-PM_png.rf.7e518581643d30e691a376151f020b68.jpg,416,416,ring,68,108,100,145
Screen-Shot-2021-12-29-at-6-05-11-PM_png.rf.7d61de81a916265cb8294646698d1db4.jpg,416,416,ring,100,171,126,238
Screen-Shot-2021-12-29-at-6-05-11-PM_png.rf.7d61de81a916265cb8294646698d1db4.jpg,416,416,ring,350,304,377,353
Screen-Shot-2021-12-29-at-6-05-11-PM_png.rf.7d61de81a916265cb8294646698d1db4.jpg,416,416,ring,371,302,398,363
Screen-Shot-2021-12-29-at-6-06-47-PM_png.rf.815de4141ea03ff3bea5d41a3ac0406e.jpg,416,416,ring,29,149,52,185
Screen-Shot-2021-12-29-at-6-06-47-PM_png.rf.815de4141ea03ff3bea5d41a3ac0406e.jpg,416,416,ring,9,117,30,146
Screen-Shot-2021-12-29-at-6-06-47-PM_png.rf.815de4141ea03ff3bea5d41a3ac0406e.jpg,416,416,ring,9,91,30,116
Screen-Shot-2021-12-29-at-6-06-47-PM_png.rf.815de4141ea03ff3bea5d41a3ac0406e.jpg,416,416,ring,43,59,63,85
Screen-Shot-2021-12-29-at-6-06-47-PM_png.rf.815de4141ea03ff3bea5d41a3ac0406e.jpg,416,416,ring,29,31,46,50
Screen-Shot-2021-12-29-at-6-06-47-PM_png.rf.815de4141ea03ff3bea5d41a3ac0406e.jpg,416,416,ring,33,42,49,59
Screen-Shot-2021-12-29-at-6-06-47-PM_png.rf.815de4141ea03ff3bea5d41a3ac0406e.jpg,416,416,ring,37,52,53,72
Screen-Shot-2021-12-29-at-6-06-47-PM_png.rf.815de4141ea03ff3bea5d41a3ac0406e.jpg,416,416,ring,88,43,107,68
Screen-Shot-2021-12-29-at-6-06-47-PM_png.rf.815de4141ea03ff3bea5d41a3ac0406e.jpg,416,416,ring,115,290,144,331
Screen-Shot-2021-12-29-at-6-06-47-PM_png.rf.815de4141ea03ff3bea5d41a3ac0406e.jpg,416,416,ring,112,17,129,38
Screen-Shot-2021-12-29-at-6-06-47-PM_png.rf.815de4141ea03ff3bea5d41a3ac0406e.jpg,416,416,ring,88,352,121,399
Screen-Shot-2021-12-29-at-6-06-47-PM_png.rf.815de4141ea03ff3bea5d41a3ac0406e.jpg,416,416,ring,170,394,204,415
Screen-Shot-2021-12-29-at-6-06-47-PM_png.rf.815de4141ea03ff3bea5d41a3ac0406e.jpg,416,416,ring,178,225,205,265
Screen-Shot-2021-12-29-at-6-06-47-PM_png.rf.815de4141ea03ff3bea5d41a3ac0406e.jpg,416,416,ring,199,187,224,225
Screen-Shot-2021-12-29-at-6-06-47-PM_png.rf.815de4141ea03ff3bea5d41a3ac0406e.jpg,416,416,ring,247,165,271,193
Screen-Shot-2021-12-29-at-6-06-47-PM_png.rf.815de4141ea03ff3bea5d41a3ac0406e.jpg,416,416,ring,257,152,281,177
Screen-Shot-2021-12-29-at-6-06-47-PM_png.rf.815de4141ea03ff3bea5d41a3ac0406e.jpg,416,416,ring,286,274,315,313
Screen-Shot-2021-12-29-at-6-06-47-PM_png.rf.815de4141ea03ff3bea5d41a3ac0406e.jpg,416,416,ring,286,247,313,282
Screen-Shot-2021-12-29-at-6-06-47-PM_png.rf.815de4141ea03ff3bea5d41a3ac0406e.jpg,416,416,ring,316,262,345,294
Screen-Shot-2021-12-29-at-6-06-47-PM_png.rf.815de4141ea03ff3bea5d41a3ac0406e.jpg,416,416,ring,325,286,355,328
Screen-Shot-2021-12-29-at-6-06-47-PM_png.rf.815de4141ea03ff3bea5d41a3ac0406e.jpg,416,416,ring,346,260,375,295
Screen-Shot-2021-12-29-at-6-06-47-PM_png.rf.815de4141ea03ff3bea5d41a3ac0406e.jpg,416,416,ring,217,40,235,65
Screen-Shot-2021-12-29-at-6-10-39-PM_png.rf.86f09f7bcffac2923effe52b4a349737.jpg,416,416,ring,142,42,191,63
Screen-Shot-2021-12-29-at-6-10-39-PM_png.rf.86f09f7bcffac2923effe52b4a349737.jpg,416,416,ring,196,65,247,99
Screen-Shot-2021-12-29-at-6-10-39-PM_png.rf.86f09f7bcffac2923effe52b4a349737.jpg,416,416,ring,143,60,193,90
Screen-Shot-2021-12-29-at-6-10-39-PM_png.rf.86f09f7bcffac2923effe52b4a349737.jpg,416,416,ring,97,66,147,100
Screen-Shot-2021-12-29-at-6-10-39-PM_png.rf.86f09f7bcffac2923effe52b4a349737.jpg,416,416,ring,143,83,195,119
Screen-Shot-2021-12-29-at-6-10-39-PM_png.rf.86f09f7bcffac2923effe52b4a349737.jpg,416,416,ring,175,204,229,242
Screen-Shot-2021-12-29-at-6-10-39-PM_png.rf.86f09f7bcffac2923effe52b4a349737.jpg,416,416,ring,180,236,239,277
Screen-Shot-2021-12-29-at-6-10-39-PM_png.rf.86f09f7bcffac2923effe52b4a349737.jpg,416,416,ring,239,239,300,287
Screen-Shot-2021-12-29-at-6-10-39-PM_png.rf.86f09f7bcffac2923effe52b4a349737.jpg,416,416,ring,190,269,250,316
Screen-Shot-2021-12-29-at-6-10-39-PM_png.rf.86f09f7bcffac2923effe52b4a349737.jpg,416,416,ring,127,245,181,287
Screen-Shot-2021-12-29-at-6-01-54-PM_png.rf.8831481afffae243683ea2e99134a7ac.jpg,416,416,ring,205,148,235,230
Screen-Shot-2021-12-29-at-6-01-54-PM_png.rf.8831481afffae243683ea2e99134a7ac.jpg,416,416,ring,240,203,251,219
Screen-Shot-2021-12-29-at-6-01-54-PM_png.rf.8831481afffae243683ea2e99134a7ac.jpg,416,416,ring,295,381,318,411
Screen-Shot-2021-12-29-at-6-01-54-PM_png.rf.8831481afffae243683ea2e99134a7ac.jpg,416,416,ring,328,383,352,410
Screen-Shot-2021-12-29-at-6-01-54-PM_png.rf.8831481afffae243683ea2e99134a7ac.jpg,416,416,ring,314,395,334,416
Screen-Shot-2021-12-29-at-6-01-54-PM_png.rf.8831481afffae243683ea2e99134a7ac.jpg,416,416,ring,124,289,142,313
Screen-Shot-2021-12-29-at-6-01-54-PM_png.rf.8831481afffae243683ea2e99134a7ac.jpg,416,416,ring,147,281,164,301
Screen-Shot-2021-12-29-at-6-01-54-PM_png.rf.8831481afffae243683ea2e99134a7ac.jpg,416,416,ring,107,392,131,416
Screen-Shot-2021-12-29-at-6-01-54-PM_png.rf.8831481afffae243683ea2e99134a7ac.jpg,416,416,ring,15,281,32,304
Screen-Shot-2021-12-29-at-6-01-54-PM_png.rf.8831481afffae243683ea2e99134a7ac.jpg,416,416,ring,25,295,44,316
Screen-Shot-2021-12-29-at-6-01-54-PM_png.rf.8831481afffae243683ea2e99134a7ac.jpg,416,416,ring,36,309,54,332
Screen-Shot-2021-12-29-at-6-01-54-PM_png.rf.8831481afffae243683ea2e99134a7ac.jpg,416,416,ring,46,321,56,345
Screen-Shot-2021-12-29-at-9-06-54-PM_png.rf.820f2cb2190816adc8179ea1271fc398.jpg,416,416,ring,217,197,262,250
Screen-Shot-2021-12-29-at-9-06-54-PM_png.rf.820f2cb2190816adc8179ea1271fc398.jpg,416,416,ring,274,188,317,239
Screen-Shot-2021-12-29-at-9-06-54-PM_png.rf.820f2cb2190816adc8179ea1271fc398.jpg,416,416,ring,140,305,184,354
Screen-Shot-2021-12-29-at-9-06-54-PM_png.rf.820f2cb2190816adc8179ea1271fc398.jpg,416,416,ring,44,122,85,166
Screen-Shot-2021-12-29-at-9-06-54-PM_png.rf.820f2cb2190816adc8179ea1271fc398.jpg,416,416,ring,73,98,113,140
Screen-Shot-2021-12-29-at-6-19-18-PM_png.rf.805cf0c1e4241325f813e1a976c6c482.jpg,416,416,ring,332,251,380,292
Screen-Shot-2021-12-29-at-6-19-18-PM_png.rf.805cf0c1e4241325f813e1a976c6c482.jpg,416,416,ring,365,95,404,121
Screen-Shot-2021-12-29-at-6-19-18-PM_png.rf.805cf0c1e4241325f813e1a976c6c482.jpg,416,416,ring,169,270,217,308
Screen-Shot-2021-12-29-at-6-19-18-PM_png.rf.805cf0c1e4241325f813e1a976c6c482.jpg,416,416,ring,122,271,170,308
